forecast_date,target,target_end_date,location,type,quantile,value
2021-01-31,1 wk ahead cum death,2021-02-06,51,quantile,0.9,6870.6597416
2021-01-31,1 wk ahead cum death,2021-02-06,51,quantile,0.95,6871.0794625
2021-01-31,1 wk ahead cum death,2021-02-06,51,quantile,0.975,6871.3851412
2021-01-31,1 wk ahead cum death,2021-02-06,51,quantile,0.99,6871.767352399998
2021-01-31,1 wk ahead cum death,2021-02-06,09,point,NA,7247.0
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.01,7202.3127242
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.025,7202.3762443999985
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.05,7205.0727854000015
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.1,7205.920097
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.15,7209.6914265
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.2,7222.6108747
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.25,7235.545566399999
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.3,7236.5387595
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.35,7237.2030419
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.4,7240.0192366
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.45,7244.841623199999
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.5,7247.0
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.55,7252.5352875
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.6,7289.7787939
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.65,7325.7940579
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.7,7329.551253
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.75,7330.7005535
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.8,7332.719019
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.85,7339.3670701
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.9,7340.817067899998
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.95,7350.542725300002
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.975,7351.478414200001
2021-01-31,1 wk ahead cum death,2021-02-06,09,quantile,0.99,7351.878964899999
2021-01-31,1 wk ahead cum death,2021-02-06,19,point,NA,4795.0
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.01,4765.7704452
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.025,4765.797389500001
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.05,4766.1663141
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.1,4766.1875861
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.15,4768.8276581
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.2,4780.8320759
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.25,4792.3800952
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.3,4792.4001664
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.35,4792.4452748
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.4,4793.5598609
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.45,4794.4601855
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.5,4795.0
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.55,4795.0247679
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.6,4796.4277408
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.65,4797.651112899999
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.7,4798.9298468000015
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.75,4799.5810555
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.8,4801.1305474
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.85,4802.4009635
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.9,4802.894133600002
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.95,4803.4522653
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.975,4804.1860078
2021-01-31,1 wk ahead cum death,2021-02-06,19,quantile,0.99,4804.2726313
2021-01-31,1 wk ahead cum death,2021-02-06,22,point,NA,9053.0
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.01,9032.6124715
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.025,9032.758010299998
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.05,9032.8885084
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.1,9033.1498556
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.15,9033.3717955
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.2,9042.9877219
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.25,9052.2844895
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.3,9052.4243837
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.35,9052.565458600002
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.4,9052.7359941
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.45,9052.875088600002
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.5,9053.0
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.55,9053.1827694
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.6,9074.92866
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.65,9096.6649324
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.7,9097.0079267
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.75,9097.257452700003
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.8,9098.6200898
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.85,9100.0144963
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.9,9100.266000299998
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.95,9100.5608136
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.975,9100.775295
2021-01-31,1 wk ahead cum death,2021-02-06,22,quantile,0.99,9101.0170008
2021-01-31,1 wk ahead cum death,2021-02-06,39,point,NA,11557.0
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.01,11545.6988338
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.025,11545.742252200003
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.05,11546.1075218
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.1,11546.6004652
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.15,11547.1418054
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.2,11549.0847903
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.25,11550.6463989
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.3,11551.0384483
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.35,11551.1705854
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.4,11553.648274
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.45,11556.218186
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.5,11557.0
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.55,11557.5914281
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.6,11559.0492378
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.65,11561.355545
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.7,11561.8977605
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.75,11562.9754664
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.8,11563.9559312
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.85,11564.6129357
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.9,11565.233865
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.95,11565.8919252
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.975,11566.0485937
2021-01-31,1 wk ahead cum death,2021-02-06,39,quantile,0.99,11566.16381
2021-01-31,1 wk ahead cum death,2021-02-06,26,point,NA,15839.0
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.01,15770.5024632
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.025,15770.6213574
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.05,15770.722259200002
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.1,15771.7139994
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.15,15773.080816400001
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.2,15776.5373373
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.25,15780.0709317
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.3,15782.5647949
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.35,15782.7255905
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.4,15811.3480101
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.45,15837.7361917
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.5,15839.0
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.55,15842.485467
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.6,15905.2476975
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.65,15965.316269799998
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.7,15967.0980371
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.75,15972.0119872
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.8,15990.2569972
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.85,16004.5469493
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.9,16006.487988100003
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.95,16011.8411947
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.975,16016.468192700002
2021-01-31,1 wk ahead cum death,2021-02-06,26,quantile,0.99,16016.6524287
2021-01-31,1 wk ahead cum death,2021-02-06,46,point,NA,1826.0
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.01,1814.16589309
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.025,1814.16996476
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.05,1814.18773083
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.1,1814.29179065
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.15,1814.5468132
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.2,1819.57225939
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.25,1824.5657175
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.3,1824.72371037
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.35,1824.82177698
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.4,1825.33800134
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.45,1825.89846993
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.5,1826.0
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.55,1826.21916994
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.6,1827.72197244
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.65,1829.15927893
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.7,1829.34114394
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.75,1829.51369268
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.8,1830.19438419
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.85,1830.86468419
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.9,1830.98155509
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.95,1831.2978403
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.975,1831.38875443
2021-01-31,1 wk ahead cum death,2021-02-06,46,quantile,0.99,1831.41188247
2021-01-31,1 wk ahead cum death,2021-02-06,05,point,NA,5093.0
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.01,5065.8395249
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.025,5065.8912572
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.05,5066.293132600002
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.1,5068.1350556
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.15,5068.6244947
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.2,5070.113043500001
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.25,5073.971270800002
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.3,5074.629760399999
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.35,5075.076823899999
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.4,5084.3123733
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.45,5092.8272955
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.5,5093.0
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.55,5093.4575683
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.6,5094.5553312
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.65,5095.6186143999985
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.7,5096.350674
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.75,5096.8583669
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.8,5102.6974721999995
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.85,5103.7248944
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.9,5104.0422782
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.95,5104.579016
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.975,5104.8416016
2021-01-31,1 wk ahead cum death,2021-02-06,05,quantile,0.99,5105.0575713
2021-01-31,1 wk ahead cum death,2021-02-06,10,point,NA,1116.0
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.01,1114.91653419
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.025,1114.92657808
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.05,1115.05267027
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.1,1115.07094073
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.15,1115.14247074
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.2,1115.40594433
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.25,1115.61471494
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.3,1115.62613822
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.35,1115.70026082
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.4,1115.83185367
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.45,1115.96815111
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.5,1116.0
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.55,1116.02751294
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.6,1116.2499642
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.65,1116.4841367
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.7,1116.51568342
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.75,1116.52969755
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.8,1116.55674268
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.85,1116.67406951
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.9,1116.70730977
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.95,1116.73656551
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.975,1116.74648775
2021-01-31,1 wk ahead cum death,2021-02-06,10,quantile,0.99,1116.75172268
2021-01-31,1 wk ahead cum death,2021-02-06,28,point,NA,6293.0
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.01,6280.4835731
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.025,6280.6149911
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.05,6280.7776789
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.1,6281.033770100002
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.15,6281.2084525
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.2,6281.6009671
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.25,6282.159052900001
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.3,6282.3961022
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.35,6282.8277128
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.4,6287.5831369
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.45,6292.67024
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.5,6293.0
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.55,6293.522774600001
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.6,6303.4150653000015
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.65,6313.2550839
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.7,6313.6173803
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.75,6314.1917354
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.8,6323.2096604
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.85,6332.1593862
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.9,6332.5515628
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.95,6333.1732874
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.975,6333.8062384
2021-01-31,1 wk ahead cum death,2021-02-06,28,quantile,0.99,6333.9599771
2021-01-31,1 wk ahead cum death,2021-02-06,35,point,NA,3393.0
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.01,3387.2659813
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.025,3387.281045
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.05,3387.8024671
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.1,3388.390172
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.15,3388.4699362
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.2,3389.620319
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.25,3390.400543500001
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.3,3390.5281413
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.35,3390.8731625
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.4,3391.7076747
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.45,3392.8908677
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.5,3393.0
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.55,3393.0605863000005
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.6,3394.0793898
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.65,3394.9442309
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.7,3395.1526341
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.75,3395.224312
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.8,3395.9181352
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.85,3396.3729241
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.9,3397.0425211
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.95,3397.6885066
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.975,3397.8902806999995
2021-01-31,1 wk ahead cum death,2021-02-06,35,quantile,0.99,3397.9455897
2021-01-31,1 wk ahead cum death,2021-02-06,38,point,NA,1460.0
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.01,1459.37080796
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.025,1459.37098467
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.05,1459.38289589
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.1,1459.40060327
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.15,1459.41780554
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.2,1459.55211971
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.25,1459.68723777
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.3,1459.70546311
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.35,1459.72316855
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.4,1459.85181894
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.45,1459.98127425
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.5,1460.0
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.55,1460.01819159
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.6,1460.08396916
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.65,1460.1506892
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.7,1460.15857404
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.75,1460.16662108
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.8,1460.19592559
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.85,1460.22455303
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.9,1460.23255834
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.95,1460.24066042
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.975,1460.2526329000002
2021-01-31,1 wk ahead cum death,2021-02-06,38,quantile,0.99,1460.25309041
2021-01-31,1 wk ahead cum death,2021-02-06,56,point,NA,628.0
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.01,625.60758146
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.025,625.60851945
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.05,625.63132504
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.1,625.76278423
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.15,625.85538378
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.2,626.31627026
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.25,626.79124283
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.3,626.85403347
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.35,626.89831329
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.4,627.40703577
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.45,627.93463434
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.5,628.0
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.55,628.21023556
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.6,630.49255404
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.65,632.69087989
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.7,632.91005422
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.75,633.2885354699997
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.8,635.71130484
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.85,638.01427668
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.9,638.29959436
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.95,638.79229524
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.975,638.99255884
2021-01-31,1 wk ahead cum death,2021-02-06,56,quantile,0.99,639.0092957100002
2021-01-31,1 wk ahead cum death,2021-02-06,02,point,NA,266.0
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.01,265.932081432
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.025,265.932657911
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.05,265.937384131
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.1,265.94091964
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.15,265.941833022
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.2,265.955374285
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.25,265.96744206700004
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.3,265.968883575
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.35,265.970544696
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.4,265.98730328799996
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.45,265.996331166
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.5,266.0
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.55,266.00067289099997
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.6,266.017969149
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.65,266.02536010299997
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.7,266.029131477
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.75,266.03148923599997
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.8,266.056837037
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.85,266.081126101
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.9,266.08383623099996
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.95,266.08627237900004
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.975,266.099069778
2021-01-31,1 wk ahead cum death,2021-02-06,02,quantile,0.99,266.100999057
2021-01-31,1 wk ahead cum death,2021-02-06,23,point,NA,635.0
2021-01-31,1 wk ahead cum death,2021-02-06,23,quantile,0.01,629.04962931
2021-01-31,1 wk ahead cum death,2021-02-06,23,quantile,0.025,629.05361824
2021-01-31,1 wk ahead cum death,2021-02-06,23,quantile,0.05,629.2528700299998
2021-01-31,1 wk ahead cum death,2021-02-06,23,quantile,0.1,629.75709579
2021-01-31,1 wk ahead cum death,2021-02-06,23,quantile,0.15,629.82000089
2021-01-31,1 wk ahead cum death,2021-02-06,23,quantile,0.2,631.09360749
2021-01-31,1 wk ahead cum death,2021-02-06,23,quantile,0.25,632.48903359
2021-01-31,1 wk ahead cum death,2021-02-06,23,quantile,0.3,632.73338461
2021-01-31,1 wk ahead cum death,2021-02-06,23,quantile,0.35,632.7978109000002
2021-01-31,1 wk ahead cum death,2021-02-06,23,quantile,0.4,633.74786697
2021-01-31,1 wk ahead cum death,2021-02-06,23,quantile,0.45,634.76140625
2021-01-31,1 wk ahead cum death,2021-02-06,23,quantile,0.5,635.0
2021-01-31,1 wk ahead cum death,2021-02-06,23,quantile,0.55,635.16398434
2021-01-31,1 wk ahead cum death,2021-02-06,23,quantile,0.6,635.65861213
2021-01-31,1 wk ahead cum death,2021-02-06,23,quantile,0.65,636.44830787
2021-01-31,1 wk ahead cum death,2021-02-06,23,quantile,0.7,636.51488034
2021-01-31,1 wk ahead cum death,2021-02-06,23,quantile,0.75,636.8152255
2021-01-31,1 wk ahead cum death,2021-02-06,23,quantile,0.8,638.66951152
