forecast_date,target,target_end_date,location,type,quantile,value
2021-02-07,3 wk ahead cum death,2021-02-27,39,quantile,0.2,12564.104989700001
2021-02-07,3 wk ahead cum death,2021-02-27,39,quantile,0.25,12575.025994799998
2021-02-07,3 wk ahead cum death,2021-02-27,39,quantile,0.3,12579.609704999999
2021-02-07,3 wk ahead cum death,2021-02-27,39,quantile,0.35,12584.0221327
2021-02-07,3 wk ahead cum death,2021-02-27,39,quantile,0.4,12598.896299299999
2021-02-07,3 wk ahead cum death,2021-02-27,39,quantile,0.45,12616.1539844
2021-02-07,3 wk ahead cum death,2021-02-27,39,quantile,0.5,12622.0
2021-02-07,3 wk ahead cum death,2021-02-27,39,quantile,0.55,12625.2189462
2021-02-07,3 wk ahead cum death,2021-02-27,39,quantile,0.6,12641.8819528
2021-02-07,3 wk ahead cum death,2021-02-27,39,quantile,0.65,12662.1341413
2021-02-07,3 wk ahead cum death,2021-02-27,39,quantile,0.7,12669.9873028
2021-02-07,3 wk ahead cum death,2021-02-27,39,quantile,0.75,12679.857810299998
2021-02-07,3 wk ahead cum death,2021-02-27,39,quantile,0.8,12698.661807700002
2021-02-07,3 wk ahead cum death,2021-02-27,39,quantile,0.85,12714.0122158
2021-02-07,3 wk ahead cum death,2021-02-27,39,quantile,0.9,12730.2961347
2021-02-07,3 wk ahead cum death,2021-02-27,39,quantile,0.95,12746.0611248
2021-02-07,3 wk ahead cum death,2021-02-27,39,quantile,0.975,12757.7659439
2021-02-07,3 wk ahead cum death,2021-02-27,39,quantile,0.99,12759.960336
2021-02-07,3 wk ahead cum death,2021-02-27,26,point,NA,16547.0
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.01,16528.4200053
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.025,16528.8220566
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.05,16529.8838228
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.1,16530.731670700003
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.15,16531.7412057
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.2,16537.2144072
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.25,16542.6676696
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.3,16543.5782787
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.35,16544.120645900002
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.4,16545.5832875
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.45,16546.6632164
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.5,16547.0
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.55,16547.8811886
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.6,16553.188209
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.65,16558.032151
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.7,16558.508961699998
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.75,16561.034753199998
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.8,16602.930630000006
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.85,16647.979879399998
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.9,16649.8290702
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.95,16652.6276954
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.975,16653.714409099997
2021-02-07,3 wk ahead cum death,2021-02-27,26,quantile,0.99,16654.4396275
2021-02-07,3 wk ahead cum death,2021-02-27,46,point,NA,1877.0
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.01,1869.73297912
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.025,1869.7650272
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.05,1869.98250263
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.1,1870.3469476
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.15,1870.61637406
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.2,1872.85921177
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.25,1875.04593905
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.3,1875.27450413
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.35,1875.46067532
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.4,1876.12693058
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.45,1876.829593
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.5,1877.0
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.55,1877.20626318
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.6,1877.74431071
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.65,1878.32307334
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.7,1878.53988642
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.75,1878.73255453
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.8,1882.60950171
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.85,1886.4919005
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.9,1886.96489628
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.95,1887.40162791
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.975,1887.67945458
2021-02-07,3 wk ahead cum death,2021-02-27,46,quantile,0.99,1887.73730687
2021-02-07,3 wk ahead cum death,2021-02-27,05,point,NA,5645.0
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.01,5617.077016300001
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.025,5618.5320352
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.05,5619.9583917
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.1,5621.861116800001
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.15,5623.5150097
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.2,5626.4857183
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.25,5629.582488300001
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.3,5631.499752000001
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.35,5633.340873100001
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.4,5638.1191514
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.45,5643.107030100001
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.5,5645.0
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.55,5648.364237899998
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.6,5668.0733625
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.65,5687.2004672
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.7,5689.1730517999995
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.75,5691.391698699999
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.8,5696.037604800002
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.85,5701.2896533
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.9,5704.601596400002
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.95,5708.8942536
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.975,5711.348551399999
2021-02-07,3 wk ahead cum death,2021-02-27,05,quantile,0.99,5713.6270055
2021-02-07,3 wk ahead cum death,2021-02-27,10,point,NA,1348.0
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.01,1333.4967362
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.025,1333.54890316
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.05,1334.41759085
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.1,1334.7475093100004
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.15,1335.49942308
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.2,1337.91763774
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.25,1340.08063912
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.3,1340.67790582
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.35,1341.39720635
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.4,1344.4643673300004
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.45,1347.59143002
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.5,1348.0
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.55,1349.05766663
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.6,1355.99172322
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.65,1362.73087829
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.7,1363.91110188
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.75,1365.33091261
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.8,1382.28826768
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.85,1398.59864058
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.9,1400.03690204
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.95,1403.46929859
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.975,1408.28871206
2021-02-07,3 wk ahead cum death,2021-02-27,10,quantile,0.99,1408.81326226
2021-02-07,3 wk ahead cum death,2021-02-27,28,point,NA,6835.0
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.01,6762.124865899999
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.025,6762.4653397
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.05,6763.433769099999
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.1,6771.276155000001
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.15,6772.6081745
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.2,6784.430378900001
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.25,6793.317387099999
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.3,6794.1502403
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.35,6794.733754200001
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.4,6809.121314399999
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.45,6832.1918176
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.5,6835.0
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.55,6836.8951751
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.6,6843.326988000002
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.65,6846.779808
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.7,6850.373191399999
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.75,6852.017369
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.8,6858.069798299999
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.85,6860.271466300001
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.9,6861.3671792999985
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.95,6862.357226100001
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.975,6862.9750223
2021-02-07,3 wk ahead cum death,2021-02-27,28,quantile,0.99,6863.5406262
2021-02-07,3 wk ahead cum death,2021-02-27,35,point,NA,3624.0
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.01,3609.12773521
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.025,3609.25864214
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.05,3610.0081729999997
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.1,3610.9515213400014
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.15,3611.62700386
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.2,3613.6322098
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.25,3615.30025434
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.3,3615.80839971
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.35,3616.02389716
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.4,3619.0083658
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.45,3623.34010842
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.5,3624.0
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.55,3624.96874326
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.6,3625.9991372800014
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.65,3627.72461616
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.7,3629.14610824
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.75,3629.59233673
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.8,3635.16424383
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.85,3642.61542253
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.9,3644.4728181
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.95,3645.13215933
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.975,3645.43670771
2021-02-07,3 wk ahead cum death,2021-02-27,35,quantile,0.99,3645.70593792
2021-02-07,3 wk ahead cum death,2021-02-27,38,point,NA,1472.0
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.01,1454.3321783329998
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.025,1454.3322609329998
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.05,1454.338444527
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.1,1454.3477051270002
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.15,1454.3566511370002
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.2,1456.4342157120002
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.25,1459.24307081
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.3,1459.377118059
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.35,1459.508513021
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.4,1465.6867936750002
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.45,1471.88158616
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.5,1472.0
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.55,1472.1078744780002
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.6,1472.3780962420005
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.65,1472.644129548
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.7,1472.758128473
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.75,1472.8682214690002
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.8,1475.2034861670002
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.85,1477.582305774
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.9,1477.82660975
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.95,1478.0660798820002
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.975,1478.223732916
2021-02-07,3 wk ahead cum death,2021-02-27,38,quantile,0.99,1478.2289164420001
2021-02-07,3 wk ahead cum death,2021-02-27,56,point,NA,669.0
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.01,655.609386292
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.025,655.6377095920001
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.05,655.7021919819999
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.1,655.8116900069999
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.15,655.922715875
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.2,657.0383316169999
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.25,658.1642097399998
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.3,658.2843719800002
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.35,658.406210875
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.4,663.6221956740001
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.45,668.87008551
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.5,669.0
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.55,669.0981361999999
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.6,669.6315982000001
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.65,670.16914318
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.7,670.27437407
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.75,670.4154292300002
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.8,674.2558428
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.85,678.11410202
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.9,678.32067712
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.95,678.53013459
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.975,678.6182575
2021-02-07,3 wk ahead cum death,2021-02-27,56,quantile,0.99,678.70486817
2021-02-07,3 wk ahead cum death,2021-02-27,02,point,NA,289.0
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.01,287.08411906899994
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.025,287.088268748
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.05,287.181730545
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.1,287.292508203
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.15,287.349880889
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.2,287.5065685900001
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.25,287.675379239
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.3,287.714732507
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.35,287.77611065
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.4,288.36370254900004
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.45,288.931716032
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.5,289.0
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.55,289.046698832
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.6,289.330095668
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.65,289.59036348
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.7,289.6463004
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.75,289.743081178
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.8,290.154841266
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.85,290.602341716
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.9,290.702603534
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.95,290.88441760000006
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.975,291.215896361
2021-02-07,3 wk ahead cum death,2021-02-27,02,quantile,0.99,291.23289115000006
2021-02-07,3 wk ahead cum death,2021-02-27,23,point,NA,728.0
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.01,718.67907675
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.025,718.69829808
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.05,719.18938557
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.1,719.61239632
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.15,720.31386814
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.2,722.06314426
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.25,723.76114454
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.3,724.16100225
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.35,724.50101533
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.4,726.08964036
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.45,727.6446826099998
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.5,728.0
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.55,729.0101075900002
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.6,732.01721371
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.65,735.3818358200001
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.7,736.1348644
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.75,737.47863642
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.8,739.7938050399998
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.85,742.53208663
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.9,743.3703647500001
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.95,745.8714973100001
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.975,746.9806364799998
2021-02-07,3 wk ahead cum death,2021-02-27,23,quantile,0.99,747.14701306
2021-02-07,3 wk ahead cum death,2021-02-27,01,point,NA,10932.0
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.01,10580.363812300002
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.025,10582.080856899998
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.05,10599.062708
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.1,10610.2270487
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.15,10627.1510055
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.2,10727.0849796
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.25,10809.4919637
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.3,10823.457798200001
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.35,10836.7139624
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.4,10877.5097849
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.45,10907.624859500002
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.5,10932.0
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.55,10954.073142399999
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.6,11243.3522187
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.65,11514.408647199998
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.7,11529.5680886
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.75,11556.904226
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.8,11699.105237999998
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.85,11800.796511
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.9,11833.716797
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.95,11876.310021
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.975,11974.314088
2021-02-07,3 wk ahead cum death,2021-02-27,01,quantile,0.99,11979.593757999999
2021-02-07,3 wk ahead cum death,2021-02-27,16,point,NA,1855.0
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.01,1850.11434629
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.025,1850.14177987
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.05,1850.43294253
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.1,1850.71805433
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.15,1850.89539086
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.2,1851.56243267
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.25,1852.32137238
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.3,1852.57318701
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.35,1852.97778957
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.4,1853.9022179
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.45,1854.69647959
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.5,1855.0
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.55,1855.3753507
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.6,1856.29108991
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.65,1856.99764672
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.7,1857.25985086
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.75,1857.5822771
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.8,1859.87026876
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.85,1861.93514252
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.9,1862.15862317
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.95,1862.81974892
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.975,1864.20538039
2021-02-07,3 wk ahead cum death,2021-02-27,16,quantile,0.99,1864.32554497
2021-02-07,3 wk ahead cum death,2021-02-27,30,point,NA,1427.0
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.01,1399.91937834
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.025,1399.9749595
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.05,1400.67738454
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.1,1401.79091656
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.15,1402.7975812999998
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.2,1405.99330198
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.25,1408.55500855
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.3,1409.6078055
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.35,1410.5352077399998
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.4,1418.07093216
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.45,1425.71968891
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.5,1427.0
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.55,1427.89572346
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.6,1431.3419745899996
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.65,1434.22543145
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.7,1435.5050760400004
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.75,1437.01107016
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.8,1443.8234197099996
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.85,1450.1498218399993
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.9,1451.97735303
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.95,1455.1602204
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.975,1456.9018806100007
2021-02-07,3 wk ahead cum death,2021-02-27,30,quantile,0.99,1457.17431758
2021-02-07,3 wk ahead cum death,2021-02-27,72,point,NA,1994.0
2021-02-07,3 wk ahead cum death,2021-02-27,72,quantile,0.01,1981.56463848
2021-02-07,3 wk ahead cum death,2021-02-27,72,quantile,0.025,1981.58982316
